fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
adbm_27_10,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_27_20,ADBM,7,5,0.10204081632653061,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,2,0.42857142857142855,0.0,0.8,0.7142857142857143,0.6831300510639733,1.058300524425836,2.0,1.6666666666666667,0.5773502691896257,1.0986122886681098,1.0,0.7483314773547883,0.04081632653061224,0.0,0.02040816326530612,0.0,0.4,0.0,0,0.09523809523809523,0.0,0.0,0.6666666666666666
adbm_27_40,ADBM,8,5,0.078125,2.0,0.375,0.375,0.25,2,0.375,0.0,1.0,0.625,0.828078671210825,0.828078671210825,1.875,1.6666666666666667,0.5773502691896257,1.0986122886681098,1.1666666666666667,0.7406560798180412,0.03125,0.0,0.0,0.0,0.8461538461538461,0.0,0,0.0,0.0,0.0,0.6964285714285714
adbm_28_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_28_20,ADBM,4,3,0.1875,2.0,0.25,0.5,0.25,2,0.5,0.0,0.6666666666666666,0.75,0.6666666666666666,1.2765694770084508,2.0,1.5,0.7071067811865476,0.6931471805599453,1.0,0.7698003589195009,0.0625,0.0,0.0625,0.0,0.3333333333333333,0.0,0,0.25,0.0,0.0,0.6666666666666666
adbm_28_40,ADBM,11,9,0.0743801652892562,2.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,4,0.2727272727272727,0.09090909090909091,1.0,0.8181818181818182,0.7370277311900888,0.7370277311900888,2.409090909090909,2.25,1.2583057392117916,1.3862943611198906,1.1818181818181819,0.6166416411338492,0.03305785123966942,0.008264462809917356,0.0,0.0,0.7837837837837839,0.0,0,0.09090909090909091,0.42857142857142855,0.23570226039551584,1.6409090909090907
adbm_29_10,ADBM,3,3,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.8333333333333333,1.5,0.7071067811865476,0.6931471805599453,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0,0.3333333333333333,1.0,0.408248290463863,0.5833333333333333
adbm_29_20,ADBM,8,7,0.109375,3.0,0.25,0.25,0.5,3,0.375,0.0,1.0,0.875,0.7324227936704636,0.7324227936704636,2.25,2.3333333333333335,0.5773502691896258,1.0986122886681098,1.125,0.5290400570128865,0.0625,0.0,0.015625,0.015625,0.5238095238095237,0.0,0,0.25,0.0,0.0,1.0714285714285714
adbm_29_40,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_2_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
