fw_ID,model,dist_model,outcome,failed
ltm_89_10,LTM,3.263574634290431,collapsed,TRUE
adbm_89_10,ADBM,2.2441767576305263,collapsed,TRUE
random_89_10,Random,1.4466610645113618,collapsed,TRUE
adbm_93_10,ADBM,2.4840891221704884,collapsed,TRUE
random_94_10,Random,1.0552829728761963,collapsed,TRUE
maxent_2_20,MaxEnt,2.314583588844207,collapsed,TRUE
maxent_4_20,MaxEnt,2.6258153304783236,collapsed,TRUE
maxent_5_20,MaxEnt,2.237236683960086,non-equilibrium,TRUE
adbm_9_20,ADBM,1.1624329258215924,non-equilibrium,TRUE
adbm_10_20,ADBM,1.1058914909881166,non-equilibrium,TRUE
atn_12_20,ATN,1.312165426515354,non-equilibrium,TRUE
adbm_12_20,ADBM,1.544991350948655,non-equilibrium,TRUE
atn_14_20,ATN,1.9299480995989293,non-equilibrium,TRUE
adbm_14_20,ADBM,3.146515124481761,non-equilibrium,TRUE
adbm_15_20,ADBM,1.0012305751903363,collapsed,TRUE
random_16_20,Random,3.24611952069887,collapsed,TRUE
maxent_22_20,MaxEnt,1.0091011025511305,collapsed,TRUE
adbm_35_20,ADBM,3.5427477514488004,collapsed,TRUE
adbm_36_20,ADBM,1.247838042450076,non-equilibrium,TRUE
adbm_37_20,ADBM,1.2497555356576189,collapsed,TRUE
atn_38_20,ATN,1.5922437282353057,collapsed,TRUE
adbm_38_20,ADBM,1.647610631754825,non-equilibrium,TRUE
ltm_42_20,LTM,3.3346796830717462,non-equilibrium,TRUE
ltm_49_20,LTM,3.2601024025586987,collapsed,TRUE
adbm_51_20,ADBM,1.785820639157415,non-equilibrium,TRUE
random_51_20,Random,2.8934552934705904,collapsed,TRUE
atn_57_20,ATN,1.0675591654987346,collapsed,TRUE
adbm_69_20,ADBM,1.5152456331472863,collapsed,TRUE
maxent_73_20,MaxEnt,2.707074074203836,collapsed,TRUE
maxent_75_20,MaxEnt,2.333259468622789,collapsed,TRUE
maxent_76_20,MaxEnt,2.200372197313284,collapsed,TRUE
adbm_79_20,ADBM,1.8786708005750414,collapsed,TRUE
adbm_80_20,ADBM,2.7274251313634883,collapsed,TRUE
atn_82_20,ATN,2.6956794430114095,collapsed,TRUE
ltm_84_20,LTM,1.739951289509787,non-equilibrium,TRUE
ltm_89_20,LTM,2.9590311292440514,collapsed,TRUE
atn_100_20,ATN,1.6048101783682653,non-equilibrium,TRUE
maxent_1_40,MaxEnt,5.775480890896679,non-equilibrium,TRUE
random_4_40,Random,5.670729720359196,non-equilibrium,TRUE
maxent_5_40,MaxEnt,6.224268574276916,non-equilibrium,TRUE
adbm_10_40,ADBM,2.364261458363923,non-equilibrium,TRUE
maxent_10_40,MaxEnt,6.821629290932853,non-equilibrium,TRUE
random_12_40,Random,4.651524473944864,non-equilibrium,TRUE
maxent_15_40,MaxEnt,5.935014815470329,non-equilibrium,TRUE
maxent_21_40,MaxEnt,6.118380621227258,non-equilibrium,TRUE
maxent_22_40,MaxEnt,7.632210329357279,non-equilibrium,TRUE
maxent_23_40,MaxEnt,8.201314442118848,non-equilibrium,TRUE
maxent_24_40,MaxEnt,3.3830192499546303,non-equilibrium,TRUE
maxent_25_40,MaxEnt,8.919880131903408,non-equilibrium,TRUE
adbm_26_40,ADBM,4.9373457366182025,non-equilibrium,TRUE
maxent_28_40,MaxEnt,4.919446710913043,collapsed,TRUE
adbm_29_40,ADBM,3.1011399368898505,non-equilibrium,TRUE
random_29_40,Random,5.12972190688462,non-equilibrium,TRUE
adbm_31_40,ADBM,2.1062466372295647,non-equilibrium,TRUE
maxent_31_40,MaxEnt,8.044322056416249,non-equilibrium,TRUE
adbm_32_40,ADBM,1.7567739772153015,non-equilibrium,TRUE
maxent_33_40,MaxEnt,6.206906372005485,non-equilibrium,TRUE
adbm_35_40,ADBM,3.1182578329901833,non-equilibrium,TRUE
maxent_36_40,MaxEnt,6.181367423345171,non-equilibrium,TRUE
adbm_41_40,ADBM,2.4539875062512793,non-equilibrium,TRUE
maxent_46_40,MaxEnt,5.725318602408893,non-equilibrium,TRUE
maxent_49_40,MaxEnt,5.619912049448386,non-equilibrium,TRUE
adbm_51_40,ADBM,1.644165074591397,non-equilibrium,TRUE
random_52_40,Random,5.871027533140348,non-equilibrium,TRUE
maxent_58_40,MaxEnt,3.2239126881473568,collapsed,TRUE
adbm_60_40,ADBM,2.1114987381362207,non-equilibrium,TRUE
atn_62_40,ATN,3.75072607930651,non-equilibrium,TRUE
adbm_62_40,ADBM,3.5988721903959546,non-equilibrium,TRUE
random_62_40,Random,4.641814722389971,non-equilibrium,TRUE
adbm_70_40,ADBM,4.254490103135556,non-equilibrium,TRUE
adbm_73_40,ADBM,5.35739932458543,non-equilibrium,TRUE
maxent_78_40,MaxEnt,7.855021340041102,non-equilibrium,TRUE
maxent_81_40,MaxEnt,4.1593580993747485,collapsed,TRUE
atn_82_40,ATN,4.241535627933899,collapsed,TRUE
adbm_83_40,ADBM,3.388299742568645,non-equilibrium,TRUE
random_86_40,Random,5.393621803050296,non-equilibrium,TRUE
maxent_89_40,MaxEnt,4.574089059843868,non-equilibrium,TRUE
maxent_90_40,MaxEnt,5.683442165736665,non-equilibrium,TRUE
adbm_92_40,ADBM,2.116275824366627,non-equilibrium,TRUE
maxent_92_40,MaxEnt,8.583350772020053,non-equilibrium,TRUE
random_94_40,Random,5.200398300715929,non-equilibrium,TRUE
maxent_96_40,MaxEnt,6.417076781786182,non-equilibrium,TRUE
random_97_40,Random,5.1944836035059065,non-equilibrium,TRUE
maxent_99_40,MaxEnt,7.659112624240968,non-equilibrium,TRUE
